Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Consumo_Estimado,Gasto_Excesivo
M,297.5,308.6,1472,44.9,198,0,No Failure,66.0928,True
L,297.5,308.7,1429,44.3,201,0,No Failure,63.3047,True
L,297.5,308.6,1388,48.2,203,0,No Failure,66.9016,True
L,297.4,308.4,1573,34.5,205,0,No Failure,54.2685,False
L,297.4,308.4,1588,32.5,207,0,No Failure,51.61,False
L,297.5,308.4,1511,42.8,209,0,No Failure,64.6708,True
L,297.4,308.5,1495,37.8,211,0,No Failure,56.510999999999996,False
L,297.4,308.4,1394,50.1,213,0,No Failure,69.83940000000001,True
L,297.4,308.4,2151,17.7,0,0,No Failure,38.0727,False
M,297.3,308.3,1501,38.2,2,0,No Failure,57.33820000000001,False
M,297.3,308.3,1301,39.6,5,0,No Failure,51.5196,False
M,297.3,308.3,1657,31.1,8,0,No Failure,51.532700000000006,False
L,297.3,308.3,1333,55.2,11,0,No Failure,73.58160000000001,True
L,297.3,308.3,1484,43.9,13,0,No Failure,65.1476,True
L,297.3,308.4,1430,45.7,15,0,No Failure,65.35100000000001,True
M,297.3,308.4,1665,28.9,17,0,No Failure,48.1185,False
L,297.4,308.5,1501,44.9,20,0,No Failure,67.39489999999999,True
M,297.5,308.5,1496,42.2,22,0,No Failure,63.13120000000001,True
M,297.6,308.6,1595,36.9,25,0,No Failure,58.8555,False
L,297.5,308.6,1208,62.3,28,0,No Failure,75.2584,True
L,297.5,308.6,1596,37.1,30,0,No Failure,59.211600000000004,False
L,297.5,308.5,1446,41.9,32,0,No Failure,60.5874,True
M,297.6,308.5,1466,39.7,34,0,No Failure,58.2002,False
M,297.6,308.5,1848,23.7,37,0,No Failure,43.797599999999996,False
M,297.5,308.5,1484,44.7,40,0,No Failure,66.3348,True
L,297.4,308.3,1493,41.2,43,0,No Failure,61.51160000000001,True
L,297.3,308.3,1504,36.3,45,0,No Failure,54.5952,False
L,297.3,308.3,1538,38.5,47,0,No Failure,59.213,False
L,297.4,308.4,1341,52.2,49,0,No Failure,70.00019999999999,True
M,297.4,308.3,1535,34.6,51,0,No Failure,53.111,False
L,297.4,308.5,1389,39.2,54,0,No Failure,54.448800000000006,False
H,297.5,308.5,1393,46.6,56,0,No Failure,64.91380000000001,True
L,297.4,308.5,1399,61.5,61,1,Power Failure,86.0385,True
H,297.4,308.5,1469,45.1,63,0,No Failure,66.2519,True
L,297.4,308.4,1582,37.2,68,0,No Failure,58.8504,False
L,297.5,308.6,1793,26.7,70,0,No Failure,47.8731,False
L,297.5,308.6,1452,39.0,72,0,No Failure,56.628,False
M,297.6,308.7,1376,59.9,74,0,No Failure,82.4224,True
L,297.5,308.6,1552,44.9,77,0,No Failure,69.68480000000001,True
L,297.6,308.7,1622,37.9,79,0,No Failure,61.4738,True
M,297.6,308.7,1419,41.7,81,0,No Failure,59.1723,False
H,297.5,308.6,1440,46.1,84,0,No Failure,66.384,True
M,297.4,308.6,1643,31.0,89,0,No Failure,50.933,False
L,297.4,308.7,1510,36.2,92,0,No Failure,54.662000000000006,False
L,297.4,308.7,1468,46.6,94,0,No Failure,68.4088,True
L,297.4,308.7,1429,57.4,96,0,No Failure,82.02459999999999,True
H,297.3,308.7,1478,47.6,98,0,No Failure,70.3528,True
L,297.4,308.6,1276,53.6,103,0,No Failure,68.3936,True
L,297.3,308.6,1486,42.6,105,0,No Failure,63.303599999999996,True
L,297.4,308.6,1476,42.3,107,0,No Failure,62.434799999999996,True
H,297.3,308.6,1431,42.0,109,0,No Failure,60.102,True
L,297.4,308.7,1402,40.2,114,0,No Failure,56.3604,False
L,297.4,308.7,1433,43.4,116,0,No Failure,62.1922,True
L,297.4,308.7,2874,4.2,118,1,Power Failure,12.070800000000002,False
L,297.3,308.6,1511,35.7,120,0,No Failure,53.9427,False
M,297.3,308.6,1456,42.9,122,0,No Failure,62.4624,True
L,297.2,308.5,1550,41.5,125,0,No Failure,64.325,True
L,297.2,308.5,2182,16.5,127,0,No Failure,36.003,False
L,297.3,308.7,1619,31.6,129,0,No Failure,51.1604,False
M,297.3,308.8,1586,32.7,131,0,No Failure,51.8622,False
H,297.3,308.8,1499,44.2,134,0,No Failure,66.25580000000001,True
H,297.3,308.8,1419,42.4,139,0,No Failure,60.1656,True
M,297.4,309.0,1497,41.8,144,0,No Failure,62.5746,True
M,297.4,309.0,1520,37.0,147,0,No Failure,56.24,False
L,297.4,309.1,1478,49.8,150,0,No Failure,73.6044,True
L,297.4,309.1,1380,41.1,152,0,No Failure,56.718,False
L,297.4,309.0,1570,37.9,154,0,No Failure,59.503,False
H,297.4,309.0,1468,41.4,156,0,No Failure,60.7752,True
L,297.4,309.0,1833,22.6,161,0,No Failure,41.4258,False
M,297.4,308.9,1323,57.3,163,0,No Failure,75.80789999999999,True
L,297.4,309.0,1583,32.0,166,0,No Failure,50.656,False
M,297.3,309.0,1556,39.5,168,0,No Failure,61.462,True
L,297.3,309.0,1548,37.4,171,0,No Failure,57.895199999999996,False
L,297.4,309.0,1324,56.9,173,0,No Failure,75.33559999999999,True
L,297.4,309.0,1568,33.7,175,0,No Failure,52.84160000000001,False
M,297.4,309.0,1685,30.7,177,0,No Failure,51.7295,False
M,297.4,309.1,1582,35.9,180,0,No Failure,56.7938,False
M,297.4,309.1,1463,35.0,183,0,No Failure,51.205,False
L,297.4,309.2,1584,42.8,186,0,No Failure,67.7952,True
M,297.5,309.2,1347,55.8,188,0,No Failure,75.1626,True
L,297.4,309.2,1459,37.9,191,0,No Failure,55.296099999999996,False
L,297.4,309.2,1420,45.6,193,0,No Failure,64.752,True
L,297.5,309.3,1404,43.5,195,0,No Failure,61.074,True
L,297.5,309.3,1470,38.8,197,0,No Failure,57.035999999999994,False
L,297.6,309.4,1326,49.8,199,0,No Failure,66.0348,True
H,297.5,309.3,1459,49.7,201,0,No Failure,72.5123,True
M,297.5,309.2,1530,40.0,206,0,No Failure,61.2,True
L,297.4,309.0,1505,39.2,209,0,No Failure,58.99600000000001,False
L,297.5,309.1,1611,30.2,211,0,No Failure,48.6522,False
L,297.5,309.1,1515,35.1,213,0,No Failure,53.1765,False
M,297.5,309.2,1804,27.4,215,0,No Failure,49.4296,False
M,297.6,309.3,1464,46.2,218,0,No Failure,67.63680000000001,True
L,297.6,309.2,1390,43.3,221,0,No Failure,60.18699999999999,True
M,297.6,309.2,1442,48.1,0,0,No Failure,69.36019999999999,True
M,297.6,309.3,1529,41.9,3,0,No Failure,64.0651,True
L,297.6,309.3,1610,35.0,6,0,No Failure,56.35,False
L,297.6,309.3,1543,34.3,8,0,No Failure,52.924899999999994,False
H,297.8,309.4,1445,48.2,10,0,No Failure,69.649,True
L,297.7,309.3,1893,24.6,15,0,No Failure,46.567800000000005,False
M,297.6,309.3,1415,41.3,17,0,No Failure,58.439499999999995,False
L,297.5,309.3,1564,37.5,20,0,No Failure,58.65,False
L,297.5,309.3,1479,39.4,22,0,No Failure,58.2726,False
L,297.5,309.2,1426,44.8,24,0,No Failure,63.8848,True
L,297.4,309.2,1428,38.8,26,0,No Failure,55.40639999999999,False
L,297.4,309.2,1620,33.2,28,0,No Failure,53.784000000000006,False
L,297.5,309.2,1715,28.0,30,0,No Failure,48.02,False
L,297.5,309.3,1732,29.9,32,0,No Failure,51.78679999999999,False
M,297.5,309.4,1391,58.2,34,0,No Failure,80.9562,True
L,297.6,309.5,1924,20.6,37,0,No Failure,39.6344,False
M,297.7,309.5,2027,19.8,39,0,No Failure,40.1346,False
L,297.6,309.5,1617,36.2,42,0,No Failure,58.5354,False
L,297.5,309.4,1497,35.8,44,0,No Failure,53.5926,False
M,297.5,309.5,1448,43.7,46,0,No Failure,63.27760000000001,True
L,297.4,309.4,1401,45.9,49,0,No Failure,64.30590000000001,True
L,297.4,309.4,1620,35.4,51,0,No Failure,57.348,False
L,297.4,309.4,1466,45.5,53,0,No Failure,66.703,True
L,297.6,309.5,1373,50.6,55,0,No Failure,69.4738,True
M,297.6,309.6,1592,35.8,57,0,No Failure,56.9936,False
M,297.5,309.5,1553,42.4,60,0,No Failure,65.8472,True
L,297.6,309.5,1569,36.2,63,0,No Failure,56.7978,False
M,297.6,309.5,1709,32.2,65,0,No Failure,55.0298,False
L,297.6,309.5,1549,34.9,68,0,No Failure,54.0601,False
L,297.5,309.4,1443,45.4,70,0,No Failure,65.51219999999999,True
L,297.5,309.3,1675,29.8,72,0,No Failure,49.915,False
L,297.5,309.3,1623,33.4,74,0,No Failure,54.2082,False
H,297.4,309.3,1365,52.4,76,0,No Failure,71.526,True
L,297.4,309.3,1759,24.8,81,0,No Failure,43.623200000000004,False
H,297.4,309.3,1516,43.0,83,0,No Failure,65.188,True
M,297.4,309.3,1499,36.8,88,0,No Failure,55.163199999999996,False
M,297.4,309.3,1775,25.8,91,0,No Failure,45.795,False
L,297.4,309.4,1473,45.5,94,0,No Failure,67.0215,True
L,297.4,309.4,1296,52.3,96,0,No Failure,67.7808,True
L,297.5,309.4,1803,24.7,98,0,No Failure,44.534099999999995,False
H,297.5,309.3,1563,36.1,100,0,No Failure,56.4243,False
M,297.5,309.4,1831,26.6,105,0,No Failure,48.704600000000006,False
L,297.6,309.4,1958,22.1,108,0,No Failure,43.271800000000006,False
L,297.5,309.4,1809,24.3,110,0,No Failure,43.95870000000001,False
M,297.5,309.4,1482,39.3,112,0,No Failure,58.242599999999996,False
L,297.4,309.3,1332,53.2,115,0,No Failure,70.86240000000001,True
L,297.4,309.2,1437,40.4,117,0,No Failure,58.05479999999999,False
L,297.4,309.2,1698,29.4,119,0,No Failure,49.9212,False
L,297.4,309.2,1274,54.3,121,0,No Failure,69.1782,True
M,297.4,309.3,1622,35.0,123,0,No Failure,56.77,False
M,297.4,309.3,1564,36.0,126,0,No Failure,56.304,False
H,297.5,309.4,1368,45.3,129,0,No Failure,61.97039999999999,True
M,297.4,309.4,1539,42.2,134,0,No Failure,64.9458,True
L,297.5,309.4,1357,50.1,137,0,No Failure,67.9857,True
M,297.5,309.4,1433,48.3,139,0,No Failure,69.2139,True
L,297.5,309.4,1650,34.6,142,0,No Failure,57.09,False
L,297.5,309.4,1503,40.6,144,0,No Failure,61.021800000000006,True
L,297.5,309.4,1318,58.2,146,0,No Failure,76.7076,True
M,297.5,309.4,1678,34.4,148,0,No Failure,57.7232,False
L,297.6,309.5,1574,30.9,151,0,No Failure,48.6366,False
L,297.7,309.6,1529,35.2,153,0,No Failure,53.820800000000006,False
H,297.6,309.6,1669,32.1,155,0,No Failure,53.5749,False
H,297.7,309.7,1570,35.8,160,0,No Failure,56.205999999999996,False
M,297.6,309.7,1541,33.7,165,0,No Failure,51.931700000000006,False
M,297.7,309.7,1680,30.2,168,0,No Failure,50.736,False
L,297.8,309.7,1935,22.1,171,0,No Failure,42.7635,False
M,297.7,309.6,1596,35.2,173,0,No Failure,56.1792,False
L,297.7,309.7,1498,41.0,176,0,No Failure,61.418,True
M,297.8,309.8,1676,29.0,178,0,No Failure,48.604,False
L,297.8,309.9,1351,49.0,181,0,No Failure,66.199,True
L,297.9,309.9,1472,45.0,183,0,No Failure,66.24,True
M,297.9,310.0,1439,41.7,185,0,No Failure,60.0063,True
M,297.9,309.9,1410,55.4,188,0,No Failure,78.114,True
H,297.7,309.7,1440,51.1,191,0,No Failure,73.584,True
L,297.7,309.7,1591,37.7,196,0,No Failure,59.980700000000006,True
L,297.8,309.8,1533,36.8,198,0,No Failure,56.41439999999999,False
M,297.8,309.7,1700,31.3,200,0,No Failure,53.21,False
M,297.8,309.8,1798,25.5,203,0,No Failure,45.849,False
L,297.8,309.7,1394,42.9,206,0,No Failure,59.8026,False
L,297.8,309.7,1341,49.2,208,0,No Failure,65.9772,True
H,297.7,309.6,1697,32.2,210,0,No Failure,54.6434,False
H,297.6,309.6,1419,48.2,215,0,No Failure,68.39580000000001,True
L,297.6,309.5,2001,20.5,220,0,No Failure,41.0205,False
L,297.6,309.6,1501,49.8,222,1,Overstrain Failure,74.74980000000001,True
H,297.6,309.5,1623,33.1,224,0,No Failure,53.7213,False
L,297.6,309.4,1628,33.4,229,0,No Failure,54.3752,False
L,297.6,309.4,1491,40.2,231,0,No Failure,59.9382,False
L,297.5,309.4,1517,36.7,233,0,No Failure,55.6739,False
H,297.5,309.3,1525,41.7,235,0,No Failure,63.59250000000001,True
H,297.5,309.5,1668,27.9,240,0,No Failure,46.5372,False
L,297.5,309.6,1312,50.7,0,0,No Failure,66.51840000000001,True
H,297.6,309.6,1278,50.4,2,0,No Failure,64.4112,True
M,297.6,309.6,1330,53.1,7,0,No Failure,70.623,True
M,297.6,309.6,1530,37.3,10,0,No Failure,57.068999999999996,False
H,297.6,309.6,1428,46.6,13,0,No Failure,66.54480000000001,True
L,297.7,309.6,1480,47.9,18,0,No Failure,70.892,True
H,297.7,309.7,1616,31.1,20,0,No Failure,50.257600000000004,False
L,297.8,309.7,1547,37.3,25,0,No Failure,57.7031,False
L,297.9,309.7,2194,16.8,27,0,No Failure,36.8592,False
L,297.9,309.8,2000,21.3,29,0,No Failure,42.6,False
L,297.9,309.8,1336,71.6,31,1,Power Failure,95.65759999999999,True
L,297.9,309.9,1542,33.8,33,0,No Failure,52.1196,False
M,297.9,309.8,1693,29.9,35,0,No Failure,50.6207,False
L,297.9,309.8,1461,50.5,38,0,No Failure,73.7805,True
M,298.0,309.9,1565,33.9,40,0,No Failure,53.0535,False
L,298.0,309.9,1403,47.7,43,0,No Failure,66.9231,True
L,298.1,309.9,1629,32.5,45,0,No Failure,52.9425,False
L,298.1,310.0,1534,33.7,47,0,No Failure,51.695800000000006,False
L,298.1,310.0,1553,40.9,49,0,No Failure,63.5177,True
L,298.1,309.9,1563,32.8,51,0,No Failure,51.2664,False
L,298.1,309.9,1634,30.0,53,0,No Failure,49.02,False
M,298.0,309.9,1445,45.2,55,0,No Failure,65.31400000000001,True
L,298.1,309.9,1642,30.4,58,0,No Failure,49.916799999999995,False
H,298.1,309.9,1686,29.1,60,0,No Failure,49.0626,False
M,298.1,310.0,1393,43.1,65,0,No Failure,60.0383,True
H,298.2,310.0,1433,44.2,68,0,No Failure,63.33860000000001,True
L,298.3,310.0,1507,44.7,73,0,No Failure,67.36290000000001,True
M,298.3,310.1,1389,49.6,75,0,No Failure,68.8944,True
L,298.3,310.1,1408,45.3,78,0,No Failure,63.782399999999996,True
M,298.4,310.2,1725,32.0,80,0,No Failure,55.2,False
L,298.4,310.1,1926,23.7,83,0,No Failure,45.6462,False
H,298.3,310.1,1509,37.6,85,0,No Failure,56.7384,False
L,298.3,310.1,1545,36.3,90,0,No Failure,56.083499999999994,False
L,298.4,310.1,1533,35.2,92,0,No Failure,53.961600000000004,False
L,298.4,310.1,1455,42.2,94,0,No Failure,61.40100000000001,True
M,298.4,310.1,1335,57.8,96,0,No Failure,77.163,True
L,298.3,310.1,1523,45.9,99,0,No Failure,69.9057,True
L,298.3,310.0,1460,47.6,101,0,No Failure,69.496,True
L,298.4,310.0,1554,37.3,103,0,No Failure,57.9642,False
H,298.3,310.0,1419,47.1,105,0,No Failure,66.8349,True
L,298.3,310.0,1442,43.9,110,0,No Failure,63.303799999999995,True
L,298.3,309.9,1507,41.6,112,0,No Failure,62.6912,True
L,298.3,310.0,1858,23.9,114,0,No Failure,44.4062,False
L,298.3,309.9,1463,43.9,116,0,No Failure,64.2257,True
L,298.2,309.7,1585,37.4,118,0,No Failure,59.279,False
L,298.0,309.6,1536,37.3,120,0,No Failure,57.29279999999999,False
L,298.0,309.6,1403,51.3,122,0,No Failure,71.9739,True
M,297.9,309.6,1515,38.8,124,0,No Failure,58.78199999999999,False
L,297.9,309.5,1390,47.9,127,0,No Failure,66.581,True
M,297.8,309.4,1226,58.7,129,0,No Failure,71.9662,True
M,297.8,309.4,1495,36.5,132,0,No Failure,54.5675,False
H,297.7,309.4,1608,30.2,135,0,No Failure,48.5616,False
L,297.7,309.4,1392,44.1,140,0,No Failure,61.38720000000001,True
M,297.7,309.4,1461,43.7,142,0,No Failure,63.84570000000001,True
L,297.7,309.3,1559,36.9,145,0,No Failure,57.5271,False
H,297.7,309.3,1400,48.9,147,0,No Failure,68.46,True
M,297.7,309.2,1732,28.8,152,0,No Failure,49.8816,False
L,297.6,309.2,1611,33.1,155,0,No Failure,53.32410000000001,False
L,297.6,309.1,1503,38.9,157,0,No Failure,58.466699999999996,False
L,297.7,309.2,1391,44.5,159,0,No Failure,61.8995,True
L,297.8,309.3,2015,20.1,161,0,No Failure,40.5015,False
L,297.8,309.2,1683,30.9,163,0,No Failure,52.0047,False
L,297.7,309.1,1435,38.8,165,0,No Failure,55.67799999999999,False
M,297.7,309.1,1732,28.1,167,0,No Failure,48.669200000000004,False
L,297.7,309.2,1365,58.6,170,0,No Failure,79.989,True
L,297.7,309.1,1562,36.8,172,0,No Failure,57.4816,False
L,297.6,309.1,1449,49.1,174,0,No Failure,71.14590000000001,True
M,297.7,309.2,1700,27.4,176,0,No Failure,46.58,False
M,297.6,309.0,1427,45.6,179,0,No Failure,65.0712,True
M,297.6,308.9,1479,38.1,182,0,No Failure,56.3499,False
L,297.5,308.9,1469,44.0,185,0,No Failure,64.636,True
L,297.5,308.9,1390,47.4,187,0,No Failure,65.886,True
L,297.5,308.9,1729,28.1,189,0,No Failure,48.584900000000005,False
L,297.5,309.0,1470,43.5,191,0,No Failure,63.945,True
L,297.5,308.9,1459,48.5,193,0,No Failure,70.7615,True
L,297.5,308.9,1738,24.0,195,0,No Failure,41.712,False
H,297.5,308.9,1471,37.7,197,0,No Failure,55.456700000000005,False
L,297.6,309.0,1822,25.4,202,0,No Failure,46.2788,False
L,297.5,308.9,1554,34.8,204,0,No Failure,54.0792,False
M,297.6,308.9,1433,43.2,206,0,No Failure,61.90560000000001,True
L,297.6,308.9,1449,47.7,209,0,No Failure,69.1173,True
L,297.8,309.0,1456,41.2,0,0,No Failure,59.9872,True
M,297.8,309.1,1424,45.5,2,0,No Failure,64.792,True
H,297.9,309.2,1577,34.7,5,0,No Failure,54.7219,False
L,297.9,309.2,1478,39.7,10,0,No Failure,58.67660000000001,False
M,297.8,309.2,1295,61.2,12,0,No Failure,79.254,True
L,297.8,309.2,1372,47.3,15,0,No Failure,64.8956,True
M,297.8,309.1,1432,42.6,17,0,No Failure,61.00320000000001,True
M,297.7,309.0,1656,33.2,20,0,No Failure,54.979200000000006,False
H,297.8,309.0,1410,48.8,23,0,No Failure,68.808,True
L,297.7,309.0,1874,24.4,28,0,No Failure,45.7256,False
L,297.7,309.0,1538,43.2,30,0,No Failure,66.44160000000001,True
M,297.7,309.0,1636,29.7,32,0,No Failure,48.5892,False
M,297.7,309.0,1504,40.4,35,0,No Failure,60.7616,True
M,297.7,309.0,1531,42.4,38,0,No Failure,64.9144,True
H,297.6,309.0,1735,26.4,41,0,No Failure,45.804,False
H,297.6,309.0,1354,55.6,46,0,No Failure,75.28240000000001,True
H,297.6,309.0,1413,40.2,51,0,No Failure,56.802600000000005,False
L,297.7,309.1,1563,39.3,56,0,No Failure,61.42589999999999,True
L,297.7,309.1,1479,42.1,58,0,No Failure,62.2659,True
L,297.7,309.1,1477,38.3,60,0,No Failure,56.5691,False
L,297.6,309.1,1394,50.0,62,0,No Failure,69.7,True
L,297.6,309.0,1487,45.4,64,0,No Failure,67.5098,True
M,297.6,309.0,1815,25.3,66,0,No Failure,45.9195,False
M,297.6,308.8,1453,39.7,69,0,No Failure,57.68410000000001,False
L,297.6,308.8,1539,40.2,72,0,No Failure,61.8678,True
H,297.5,308.7,1416,39.2,74,0,No Failure,55.507200000000005,False
M,297.6,308.8,1683,31.6,79,0,No Failure,53.1828,False
L,297.7,308.8,1515,40.1,82,0,No Failure,60.7515,True
M,297.7,308.9,1531,48.3,84,0,No Failure,73.9473,True
H,297.7,308.9,1479,40.9,87,0,No Failure,60.491099999999996,True
L,297.7,308.9,1516,33.7,92,0,No Failure,51.089200000000005,False
L,297.7,309.0,1507,38.2,94,0,No Failure,57.5674,False
M,297.8,309.0,1434,43.3,96,0,No Failure,62.0922,True
L,297.7,308.9,1838,27.3,99,0,No Failure,50.1774,False
M,297.6,308.8,1416,45.9,101,0,No Failure,64.9944,True
M,297.6,308.8,1357,49.7,104,0,No Failure,67.44290000000001,True
M,297.5,308.7,1697,28.1,107,0,No Failure,47.685700000000004,False
L,297.5,308.7,1443,46.2,110,0,No Failure,66.6666,True
L,297.5,308.7,1453,37.6,112,0,No Failure,54.6328,False
L,297.4,308.6,1439,46.4,114,0,No Failure,66.7696,True
L,297.4,308.6,1609,36.2,116,0,No Failure,58.2458,False
L,297.4,308.6,1324,59.1,118,0,No Failure,78.2484,True
H,297.4,308.6,1420,45.8,120,0,No Failure,65.03599999999999,True
L,297.4,308.7,1545,36.9,125,0,No Failure,57.0105,False
L,297.5,308.8,1477,39.0,127,0,No Failure,57.603,False
L,297.4,308.8,1447,58.1,129,0,No Failure,84.0707,True
L,297.4,308.9,1809,23.8,131,0,No Failure,43.0542,False
L,297.5,308.9,1696,30.9,133,0,No Failure,52.40639999999999,False
L,297.5,308.9,1427,44.7,135,0,No Failure,63.7869,True
M,297.4,308.9,1500,46.3,137,0,No Failure,69.45,True
L,297.5,308.9,1390,44.6,140,0,No Failure,61.994,True
L,297.4,308.8,1640,34.2,142,0,No Failure,56.08800000000001,False
M,297.4,308.8,1628,37.4,144,0,No Failure,60.8872,True
H,297.3,308.6,1499,37.6,147,0,No Failure,56.3624,False
M,297.4,308.7,1425,50.3,152,0,No Failure,71.6775,True
L,297.3,308.6,1586,37.7,155,0,No Failure,59.7922,False
M,297.3,308.6,1471,50.7,157,0,No Failure,74.5797,True
M,297.3,308.6,1431,53.0,160,0,No Failure,75.843,True
L,297.2,308.6,1924,22.1,163,0,No Failure,42.5204,False
M,297.1,308.4,1421,42.0,165,0,No Failure,59.682,False
H,297.0,308.4,1305,54.6,168,0,No Failure,71.253,True
L,296.9,308.4,1557,32.4,173,0,No Failure,50.446799999999996,False
L,296.9,308.3,1555,38.2,175,0,No Failure,59.40100000000001,False
H,296.9,308.3,1474,39.2,177,0,No Failure,57.780800000000006,False
L,296.8,308.3,1506,45.9,182,0,No Failure,69.1254,True
L,296.9,308.4,1390,41.8,184,0,No Failure,58.10199999999999,False
M,296.9,308.4,1450,46.9,186,0,No Failure,68.005,True
L,296.9,308.3,1513,38.8,189,0,No Failure,58.70439999999999,False
L,296.8,308.2,1643,34.7,191,0,No Failure,57.012100000000004,False
L,296.8,308.2,1361,53.8,193,0,No Failure,73.2218,True
L,296.7,308.1,1450,40.9,195,0,No Failure,59.305,False
L,296.7,308.0,1451,50.7,197,0,No Failure,73.56569999999999,True
L,296.8,308.1,1289,62.0,199,1,Overstrain Failure,79.918,True
L,296.8,308.1,1356,48.3,201,0,No Failure,65.4948,True
H,296.7,308.1,1528,46.3,203,0,No Failure,70.7464,True
L,296.6,308.0,1978,22.3,208,0,No Failure,44.1094,False
L,296.7,308.0,1535,36.8,210,0,No Failure,56.48799999999999,False
M,296.8,308.1,1843,24.2,212,0,No Failure,44.6006,False
L,296.9,308.1,1422,48.7,215,0,No Failure,69.2514,True
L,296.8,308.0,1536,40.4,217,0,No Failure,62.054399999999994,True
M,296.9,308.1,1483,44.3,219,0,No Failure,65.6969,True
H,296.8,308.1,1492,43.7,222,0,No Failure,65.2004,True
L,296.8,308.0,1584,40.4,227,0,No Failure,63.9936,True
L,296.9,308.1,1555,33.7,229,0,No Failure,52.40350000000001,False
L,296.8,308.0,1497,41.7,231,0,No Failure,62.4249,True
M,296.7,307.8,1537,36.3,233,0,No Failure,55.793099999999995,False
L,296.7,307.8,1505,39.4,236,0,No Failure,59.297,False
L,296.7,307.8,1646,34.6,238,0,No Failure,56.951600000000006,False
M,296.7,307.8,1286,60.5,0,0,No Failure,77.803,True
L,296.7,307.8,1400,47.5,3,0,No Failure,66.5,True
L,296.8,307.9,1337,56.5,5,0,No Failure,75.5405,True
L,296.9,308.0,1332,53.9,7,0,No Failure,71.79480000000001,True
L,296.8,308.0,1561,38.3,9,0,No Failure,59.7863,False
L,296.9,308.0,1546,31.1,11,0,No Failure,48.080600000000004,False
L,296.9,308.0,1713,29.3,13,0,No Failure,50.1909,False
L,296.9,308.0,1343,44.5,15,0,No Failure,59.7635,False
L,296.8,308.0,1391,54.4,17,0,No Failure,75.6704,True
H,296.8,308.0,1311,58.6,19,0,No Failure,76.8246,True
H,296.8,308.0,1453,51.0,24,0,No Failure,74.103,True
L,296.8,308.0,1510,39.4,29,0,No Failure,59.494,False
L,296.8,307.9,1448,48.8,31,0,No Failure,70.66239999999999,True
L,296.7,307.8,1453,46.0,33,0,No Failure,66.838,True
L,296.7,307.8,1468,39.2,35,0,No Failure,57.54560000000001,False
L,296.7,307.8,1382,47.5,37,0,No Failure,65.645,True
L,296.7,308.0,1580,32.2,39,0,No Failure,50.876000000000005,False
L,296.8,308.0,1666,29.8,41,0,No Failure,49.646800000000006,False
M,296.9,308.0,1409,50.7,43,0,No Failure,71.4363,True
L,296.8,308.0,1675,29.7,46,0,No Failure,49.7475,False
L,296.8,307.9,1698,30.8,48,0,No Failure,52.2984,False
H,296.7,307.9,1579,33.4,50,0,No Failure,52.7386,False
L,296.7,307.9,1743,27.9,55,0,No Failure,48.6297,False
M,296.9,308.0,1497,44.8,57,0,No Failure,67.06559999999999,True
